flightId,seatNumber,seatClass,seatType,seatStatus
166,B3,economy,window,True
166,A2,economy,window,True
166,E4,economy,window,False
166,B6,economy,window,False
166,E5,economy,window,False
166,E2,economy,window,True
166,C1,economy,window,False
166,C3,business,window,True
166,C5,economy,aisle,False
166,C2,economy,window,True
166,F3,economy,window,True
166,F1,economy,middle,True
166,A1,business,window,False
167,C4,business,aisle,False
167,E1,economy,aisle,True
167,F6,economy,window,True
167,D4,economy,middle,True
167,A6,economy,window,False
167,F5,economy,window,True
167,F3,economy,aisle,True
167,E2,economy,middle,True
167,E5,business,aisle,True
167,A3,economy,aisle,True
167,B4,economy,middle,True
167,D5,economy,middle,True
167,A5,economy,aisle,False
168,F2,economy,window,False
168,B1,economy,window,False
168,C3,economy,window,False
168,D4,economy,middle,False
168,F4,economy,window,True
168,E1,economy,window,True
168,A6,economy,aisle,False
168,D2,economy,aisle,False
168,B5,economy,aisle,False
168,C1,economy,window,True
168,A4,first,middle,False
169,F1,business,aisle,False
169,B5,economy,middle,True
169,E3,economy,window,True
169,A5,economy,aisle,True
169,F2,first,middle,True
169,D6,economy,middle,True
169,E6,economy,window,True
169,E1,business,aisle,False
169,B1,economy,aisle,False
169,C2,economy,middle,True
169,A6,business,middle,False
169,D1,first,aisle,True
169,F3,first,window,True
169,B4,economy,window,True
169,F5,economy,aisle,False
169,D2,business,window,False
169,C6,economy,middle,True
169,E5,economy,aisle,False
169,C4,economy,window,True
169,C3,economy,middle,True
169,C5,economy,window,False
169,A4,economy,aisle,False
169,B3,economy,middle,True
170,F4,economy,window,False
170,E5,economy,aisle,True
170,F3,economy,window,True
170,D6,economy,middle,True
170,A6,economy,window,True
170,F6,economy,aisle,False
170,F5,economy,window,False
170,E2,economy,window,False
170,D2,economy,middle,False
170,A1,economy,middle,True
170,B5,economy,aisle,False
170,B2,first,window,False
170,A2,economy,middle,False
170,D1,economy,middle,True
170,D3,economy,middle,True
170,B3,business,window,True
171,C5,first,middle,False
171,B1,economy,window,False
171,B2,economy,aisle,False
171,A4,business,aisle,False
171,D6,business,window,True
171,B6,first,aisle,True
171,F2,economy,window,True
171,C2,economy,window,True
171,A6,economy,aisle,False
171,D3,business,middle,True
171,B4,economy,window,True
171,A3,business,middle,False
171,A5,economy,aisle,True
171,E5,economy,window,False
171,D4,economy,middle,True
171,D5,economy,middle,False
171,C3,economy,aisle,True
171,E3,economy,window,True
171,F6,business,window,False
171,A1,economy,window,False
171,B3,economy,aisle,False
172,E1,economy,aisle,False
172,D1,economy,middle,False
172,F5,first,aisle,True
172,B5,business,window,False
172,E3,business,middle,True
172,D3,economy,window,True
172,E6,business,middle,True
172,E4,economy,middle,True
172,B2,economy,middle,False
172,A2,first,aisle,True
172,C3,economy,middle,True
172,D4,economy,window,False
172,D6,economy,window,True
172,A1,economy,aisle,False
172,E2,economy,window,True
172,C5,economy,window,False
172,A3,business,aisle,True
172,F2,economy,middle,False
172,D2,economy,aisle,False
172,F4,economy,window,False
172,A4,first,window,True
172,C6,economy,window,True
172,A5,economy,aisle,False
172,C2,economy,middle,False
173,C6,economy,window,True
173,B3,economy,middle,False
173,E6,economy,middle,False
173,F1,business,window,True
173,A4,business,middle,True
173,D4,economy,aisle,False
173,A5,economy,window,False
173,A3,economy,window,False
173,B5,economy,window,False
173,E1,economy,middle,True
173,B2,economy,window,True
173,F6,economy,aisle,False
173,C1,economy,middle,True
174,D2,economy,aisle,True
174,D3,first,middle,False
174,B6,business,aisle,True
174,F6,economy,middle,False
174,A2,first,aisle,True
174,C6,economy,middle,True
174,C5,economy,window,False
174,C2,business,window,False
174,D6,economy,window,False
174,E2,economy,window,False
174,F2,business,aisle,False
174,E4,economy,middle,True
174,F3,economy,middle,False
174,E5,economy,window,False
174,D4,business,middle,True
174,D1,business,aisle,False
174,A5,economy,aisle,True
174,B5,economy,window,True
174,B2,business,aisle,True
174,F1,business,window,False
174,D5,economy,middle,True
174,A1,economy,window,False
174,E3,economy,aisle,False
174,F5,economy,middle,True
174,C3,economy,aisle,True
174,B4,economy,aisle,True
174,C1,economy,aisle,False
175,B6,economy,middle,False
175,A4,first,window,True
175,F6,first,aisle,False
175,C4,economy,aisle,True
175,E4,business,aisle,False
175,C1,economy,window,True
175,A3,business,aisle,False
175,E3,economy,aisle,True
175,D5,business,middle,False
175,F1,economy,window,False
175,D3,economy,window,False
175,A6,economy,middle,False
175,A1,economy,middle,True
175,E6,economy,window,True
175,C3,economy,aisle,True
175,A5,economy,middle,True
175,D1,economy,middle,True
175,B5,economy,window,False
175,F5,first,window,True
175,E2,economy,middle,False
175,E5,business,aisle,False
175,D2,economy,aisle,False
175,C2,economy,aisle,True
175,B1,economy,middle,True
176,E2,economy,middle,True
176,A6,first,window,False
176,B2,economy,window,True
176,F3,first,middle,True
176,F4,economy,window,False
176,D6,economy,aisle,True
176,E5,economy,window,False
176,E6,economy,middle,True
176,B4,business,middle,False
176,D2,economy,middle,True
176,C6,business,window,True
176,B1,first,middle,True
176,C2,economy,window,False
176,C4,economy,window,False
176,C5,business,window,False
176,B3,business,window,True
176,E3,business,aisle,False
176,A1,economy,window,False
176,F2,economy,aisle,False
176,A5,economy,aisle,True
176,A3,economy,middle,True
176,F6,business,middle,True
176,C3,economy,middle,True
176,D4,business,aisle,True
177,B4,economy,window,False
177,A1,economy,window,False
177,F3,economy,aisle,False
177,F6,business,window,False
177,C4,economy,middle,True
177,B3,economy,middle,False
177,E6,business,middle,False
177,A4,business,window,True
177,E3,economy,aisle,False
177,E1,economy,window,True
177,C1,economy,aisle,False
177,F5,economy,middle,True
177,D2,economy,window,True
177,D4,business,aisle,False
177,D6,business,window,False
177,E4,business,middle,True
177,D1,first,middle,False
178,F5,economy,middle,False
178,F3,economy,aisle,True
178,E2,economy,window,True
178,C5,economy,middle,True
178,C2,economy,aisle,False
178,E4,economy,aisle,False
178,B1,economy,window,False
178,D4,business,aisle,True
178,D1,economy,aisle,True
178,C3,economy,window,True
178,B3,economy,middle,False
178,B6,economy,aisle,False
178,E6,economy,middle,True
178,D2,economy,aisle,True
178,A3,business,window,False
178,C6,economy,aisle,False
178,A2,economy,aisle,False
178,A6,first,window,False
178,B2,economy,middle,False
178,B4,economy,aisle,False
178,E3,economy,window,False
178,D6,economy,aisle,True
179,D4,economy,middle,False
179,C5,business,aisle,True
179,A3,economy,middle,True
179,D2,business,window,True
179,D1,economy,aisle,False
179,D3,business,aisle,True
179,B5,business,middle,False
179,A1,economy,aisle,True
179,D5,economy,middle,True
179,B2,first,aisle,False
179,F2,business,aisle,True
179,C6,economy,aisle,False
179,C1,economy,aisle,True
179,B1,economy,window,True
179,F5,economy,window,False
179,E4,economy,window,True
179,B3,economy,window,True
179,D6,economy,aisle,True
179,E2,business,middle,False
179,E5,business,aisle,True
179,A4,economy,window,False
179,A5,economy,window,False
179,C3,economy,window,True
179,B4,first,window,False
179,F3,business,middle,False
179,F1,business,middle,True
179,F6,economy,window,True
180,E1,economy,window,True
180,A5,economy,middle,True
180,C6,first,window,True
180,B6,economy,middle,False
180,C5,economy,middle,True
180,C4,economy,middle,False
180,B3,business,window,True
180,A3,economy,window,True
180,F3,economy,window,True
180,F6,economy,middle,False
180,E5,business,middle,False
180,C2,economy,middle,True
180,D6,economy,middle,True
180,B2,economy,middle,True
180,F5,first,middle,False
180,D2,first,middle,False
181,E5,business,window,False
181,F4,economy,aisle,False
181,C4,economy,aisle,True
181,F1,economy,aisle,False
181,F3,business,middle,False
181,F5,first,aisle,True
181,C1,first,window,False
181,B5,economy,aisle,False
181,B3,economy,window,False
181,A1,economy,window,True
181,A5,economy,window,True
181,B2,economy,window,False
181,B4,economy,window,False
181,F2,economy,aisle,True
182,C5,economy,middle,True
182,E5,economy,middle,True
182,A3,economy,middle,False
182,D4,economy,middle,True
182,F6,business,aisle,False
182,F5,business,middle,False
182,B3,first,aisle,False
182,C4,economy,window,True
182,E4,economy,middle,False
182,C1,economy,aisle,False
182,B6,business,aisle,False
183,C6,economy,aisle,False
183,B6,economy,window,True
183,F6,economy,window,False
183,A4,business,aisle,True
183,B4,economy,middle,False
183,D2,economy,middle,True
183,E5,economy,window,True
183,E1,business,window,True
183,B3,economy,window,True
183,E3,economy,window,True
183,F4,economy,middle,False
183,E6,economy,window,True
183,A1,economy,aisle,True
183,F2,economy,aisle,False
183,C2,economy,middle,True
183,C5,economy,window,False
183,D3,economy,middle,False
183,C1,economy,window,True
183,E2,first,aisle,True
184,D2,economy,window,True
184,E6,economy,middle,False
184,B6,economy,aisle,False
184,B3,economy,window,True
184,C5,economy,window,True
184,C4,economy,aisle,True
184,C1,business,aisle,False
184,D3,business,aisle,False
184,C6,economy,window,False
184,C2,economy,window,False
184,C3,business,aisle,True
184,A2,economy,window,True
184,D4,business,aisle,True
184,E2,business,window,True
184,A4,economy,middle,True
185,A2,first,aisle,False
185,E4,economy,middle,True
185,E6,business,aisle,True
185,F1,economy,window,False
185,F5,economy,window,False
185,D4,business,middle,True
185,D2,economy,middle,False
185,B1,business,window,False
185,E3,economy,aisle,False
185,A4,economy,window,True
185,E5,economy,aisle,True
185,F2,economy,window,True
185,C1,economy,window,False
185,B4,business,aisle,False
185,B5,business,middle,True
185,B2,economy,window,True
185,C6,economy,window,False
185,E2,business,middle,True
185,D1,economy,window,True
185,D6,business,window,False
185,D5,business,middle,True
185,A3,economy,window,True
185,A6,economy,middle,False
185,C2,economy,middle,True
186,A6,economy,middle,False
186,B6,economy,aisle,True
186,C6,economy,middle,True
186,E5,economy,aisle,True
186,C5,economy,aisle,True
186,F1,economy,middle,True
186,B1,economy,middle,True
186,D3,economy,aisle,False
186,E1,economy,window,False
186,E2,first,aisle,False
186,F3,economy,aisle,False
186,B5,economy,aisle,True
187,A2,economy,aisle,True
187,A1,economy,aisle,True
187,D3,first,window,False
187,C6,economy,middle,True
187,E3,economy,middle,False
187,C5,economy,aisle,False
187,F5,business,middle,True
187,A3,economy,aisle,True
187,E2,economy,aisle,False
187,D5,economy,window,True
187,E1,economy,window,False
187,B1,economy,aisle,False
187,A4,economy,middle,True
187,B3,business,aisle,False
187,E4,business,aisle,True
187,B2,business,window,True
187,C2,first,window,True
187,E6,economy,window,True
187,B6,economy,window,True
188,C6,business,middle,False
188,F2,economy,window,False
188,C2,economy,middle,False
188,B3,economy,aisle,False
188,A4,economy,aisle,True
188,A1,business,aisle,False
188,E4,business,middle,False
188,D1,business,middle,False
188,F4,economy,middle,True
188,A2,economy,middle,True
188,F5,economy,aisle,True
188,B6,economy,window,False
188,B1,economy,aisle,False
188,B5,economy,middle,False
188,D6,economy,window,True
188,D3,economy,aisle,False
188,F1,economy,aisle,True
188,E1,first,middle,True
188,B2,economy,middle,False
188,A6,economy,aisle,True
188,E5,economy,aisle,True
188,D4,economy,aisle,True
188,C4,economy,window,False
188,A3,economy,middle,False
188,A5,economy,aisle,True
188,D5,economy,middle,False
188,F3,first,aisle,True
188,B4,economy,aisle,False
188,D2,economy,aisle,False
188,C3,economy,aisle,True
189,B1,economy,window,True
189,C4,economy,window,True
189,E1,economy,window,False
189,A5,economy,window,True
189,F2,first,middle,False
189,E5,economy,aisle,True
189,A2,economy,aisle,False
189,A1,economy,window,True
189,E6,economy,window,True
189,B3,economy,window,True
189,C5,economy,middle,True
189,B6,economy,middle,False
189,B4,first,aisle,False
189,D4,business,aisle,True
189,A4,economy,window,False
189,F3,economy,middle,True
189,F6,economy,aisle,True
189,E3,business,aisle,True
189,E2,economy,window,False
189,D5,economy,window,False
189,F1,economy,aisle,True
189,C2,economy,middle,True
189,F4,economy,window,True
189,D6,economy,window,False
189,D3,economy,aisle,True
189,B5,business,aisle,False
189,A6,economy,middle,True
190,C1,first,window,True
190,F3,economy,middle,False
190,A1,economy,window,True
190,D4,first,window,True
190,D6,first,window,False
190,F4,first,middle,True
190,D2,economy,window,True
190,E1,economy,middle,False
190,F2,business,window,True
190,B3,economy,window,True
190,A6,economy,aisle,True
190,C5,economy,aisle,True
190,D3,economy,aisle,False
190,A3,business,window,True
190,C2,economy,aisle,True
190,C6,economy,aisle,True
190,B2,economy,window,True
190,F6,economy,aisle,True
190,A5,business,aisle,True
190,B5,economy,window,False
191,B2,economy,window,False
191,C4,economy,window,True
191,B1,economy,window,True
191,D1,first,window,False
191,D6,economy,middle,True
191,F1,business,window,False
191,E1,economy,middle,True
191,E4,economy,middle,False
191,C1,economy,window,False
191,A5,economy,middle,False
191,F2,economy,window,False
191,B6,economy,window,False
191,F6,economy,aisle,False
191,A2,economy,window,False
191,F4,business,middle,False
191,D5,economy,middle,False
191,E3,business,aisle,True
191,B3,economy,middle,True
191,A3,first,window,True
191,E2,first,middle,False
191,A1,economy,aisle,False
191,F5,economy,aisle,True
191,D3,economy,aisle,False
191,C2,business,aisle,False
191,A4,economy,middle,False
191,E5,first,middle,True
192,B3,first,window,False
192,C2,economy,aisle,True
192,A6,economy,middle,False
192,D2,business,aisle,True
192,C3,economy,middle,False
192,B1,economy,middle,True
192,A4,first,window,True
192,F5,economy,window,False
192,A3,economy,window,False
192,E5,economy,window,True
192,C1,business,window,False
192,D6,business,middle,False
192,F3,business,middle,True
192,D4,economy,window,False
192,C4,economy,window,False
192,B4,business,middle,True
192,D3,economy,middle,False
193,A5,first,window,True
193,F6,economy,middle,True
193,F2,economy,middle,True
193,C5,business,middle,False
193,D2,economy,window,False
193,B3,economy,middle,False
193,A2,economy,middle,False
193,E6,economy,aisle,False
193,F5,business,middle,True
193,D6,economy,middle,True
193,C4,economy,middle,True
193,F1,economy,window,False
193,F3,business,aisle,True
193,F4,business,window,False
193,E1,economy,window,False
193,A6,economy,aisle,False
193,D4,economy,middle,True
193,B4,economy,window,True
193,B2,business,middle,False
193,C3,economy,aisle,True
193,B1,first,aisle,False
193,E2,economy,window,True
193,E3,economy,aisle,False
193,C2,economy,aisle,True
193,A1,economy,middle,False
193,E4,economy,middle,True
193,B5,economy,window,False
193,D5,economy,middle,True
193,C1,economy,aisle,False
193,C6,economy,middle,False
194,D3,economy,middle,False
194,B4,economy,aisle,False
194,E2,economy,middle,True
194,D2,first,middle,True
194,F5,business,middle,False
194,E1,economy,middle,False
194,E5,economy,aisle,False
194,D6,economy,aisle,True
194,B3,economy,aisle,True
194,B1,business,window,False
194,C3,business,middle,True
194,F2,business,aisle,False
194,A5,business,window,False
194,C5,economy,middle,False
194,E6,first,aisle,False
194,D4,first,middle,False
194,A1,economy,window,True
194,A6,economy,window,False
194,F6,economy,middle,True
194,A2,business,middle,True
194,E4,economy,middle,False
194,D5,economy,middle,True
194,F3,economy,window,True
195,B6,economy,aisle,True
195,B1,first,middle,True
195,D6,economy,aisle,True
195,B2,economy,aisle,False
195,E6,economy,middle,True
195,B5,first,window,True
195,A4,economy,middle,False
195,D2,economy,middle,False
195,C1,first,middle,True
195,C4,business,window,False
195,D1,economy,middle,False
195,A6,economy,window,False
195,E2,first,middle,False
195,C2,economy,middle,False
195,A1,first,middle,True
195,F1,economy,aisle,True
195,C5,economy,window,True
196,B4,economy,window,True
196,C2,first,middle,True
196,F4,economy,window,False
196,C3,economy,window,True
196,D6,economy,aisle,True
196,E6,economy,middle,False
196,A6,economy,aisle,False
196,A5,economy,aisle,False
196,B1,economy,middle,True
196,F3,economy,middle,False
196,C4,economy,aisle,False
196,B5,economy,middle,False
196,A2,economy,aisle,True
196,B3,business,window,True
196,F6,economy,aisle,True
196,C5,economy,window,False
196,A1,first,aisle,False
196,C1,economy,window,False
196,B2,business,aisle,True
196,F1,first,aisle,False
196,D5,economy,window,False
196,E5,first,window,True
196,E2,economy,window,True
196,E1,economy,middle,True
196,D4,first,window,False
196,E4,business,aisle,True
196,F5,economy,window,True
196,E3,business,aisle,False
197,D4,first,window,True
197,B2,economy,window,False
197,B6,economy,middle,False
197,D5,business,window,True
197,B5,economy,aisle,False
197,F6,economy,aisle,True
197,C3,first,window,True
197,A6,economy,middle,True
197,E2,economy,aisle,False
197,D1,business,aisle,False
197,A3,business,middle,True
197,C1,business,window,False
197,D2,economy,middle,True
197,B4,economy,aisle,False
197,A5,economy,window,False
197,F1,economy,aisle,True
197,D3,economy,aisle,False
197,D6,first,aisle,True
197,F4,economy,middle,True
197,F5,economy,aisle,True
197,B3,economy,aisle,True
197,A2,economy,aisle,False
197,C4,economy,aisle,True
197,C5,business,window,False
197,E5,business,window,True
197,E1,economy,middle,True
198,F3,economy,middle,True
198,C6,business,middle,False
198,D3,economy,aisle,False
198,C5,first,middle,True
198,B5,economy,middle,True
198,C4,economy,middle,True
198,E3,economy,middle,True
198,C2,economy,middle,True
198,D6,economy,window,False
198,A5,economy,aisle,True
198,D2,economy,middle,False
198,B2,economy,window,True
198,E4,business,middle,False
198,E1,economy,aisle,True
198,C1,business,window,True
198,D1,economy,aisle,True
198,F6,economy,middle,True
198,B1,business,aisle,False
198,E6,economy,aisle,True
198,B4,business,window,False
198,A1,business,aisle,False
198,F2,economy,window,True
198,D5,business,window,False
199,C3,economy,window,False
199,C1,first,window,True
199,E4,first,aisle,True
199,F4,economy,aisle,True
199,A1,economy,aisle,True
199,F1,economy,aisle,False
199,D6,first,window,False
199,B5,business,window,True
199,E3,economy,middle,False
199,F6,first,aisle,False
199,E5,economy,middle,False
199,A5,economy,window,False
199,D3,economy,middle,True
200,E1,business,aisle,False
200,E3,economy,window,False
200,E5,economy,window,False
200,E2,economy,aisle,True
200,A4,business,middle,False
200,D6,economy,middle,True
200,A6,business,middle,False
200,A5,economy,middle,True
200,B1,economy,middle,True
200,C1,first,window,False
200,B3,economy,window,False
200,B4,economy,middle,True
200,D1,economy,window,True
200,D5,business,window,True
200,F1,economy,aisle,True
200,B6,economy,aisle,True
200,F2,economy,aisle,False
200,F6,economy,aisle,False
200,B2,economy,middle,True
200,C3,first,middle,False
200,A1,first,aisle,False
200,D3,first,middle,True
200,F4,business,window,True
200,D2,first,aisle,False
200,B5,economy,middle,True
200,C2,business,window,True
200,A3,economy,middle,True
200,C5,economy,aisle,False
200,A2,business,middle,True
201,A3,economy,middle,False
201,E2,economy,middle,True
201,B3,business,middle,True
201,C5,economy,aisle,False
201,D4,first,middle,True
201,E1,economy,window,False
201,C6,economy,window,False
201,D5,economy,aisle,False
201,A2,economy,aisle,False
201,A6,economy,window,False
201,F3,economy,aisle,False
201,B4,business,window,False
201,B6,economy,window,True
201,C3,economy,middle,True
202,F1,first,window,False
202,A6,first,aisle,False
202,B3,economy,window,True
202,F2,economy,aisle,True
202,C5,economy,window,False
202,C4,economy,middle,False
202,A1,economy,window,False
202,C2,economy,aisle,True
202,D2,economy,window,True
202,E1,business,window,False
202,B6,economy,aisle,False
202,B2,economy,aisle,False
202,A3,economy,middle,True
202,F5,economy,middle,False
202,A4,economy,middle,False
202,C3,economy,window,False
202,F3,economy,window,False
202,B4,economy,middle,True
202,E6,economy,aisle,False
202,C1,economy,middle,True
202,D3,economy,window,True
202,D6,economy,middle,True
203,F3,economy,window,False
203,D4,economy,aisle,False
203,D3,business,window,False
203,B5,economy,window,False
203,B6,business,middle,True
203,B1,economy,middle,False
203,A4,economy,middle,False
203,F1,economy,window,True
203,A5,economy,aisle,True
203,D2,economy,aisle,False
203,E3,economy,aisle,False
203,C2,economy,window,False
203,C4,first,middle,False
203,C5,first,aisle,False
203,E5,economy,middle,False
203,B4,economy,middle,True
204,C5,economy,window,True
204,F5,economy,window,False
204,E3,economy,aisle,False
204,C4,economy,aisle,False
204,A4,economy,window,True
204,D2,business,middle,False
204,D1,economy,window,True
204,D6,economy,window,False
204,C3,economy,aisle,True
204,D5,first,middle,False
204,A5,economy,middle,False
204,F6,economy,middle,True
204,B5,economy,window,False
204,E5,business,aisle,False
204,D3,economy,aisle,True
204,B3,economy,window,True
204,F2,economy,aisle,False
204,E4,economy,middle,True
204,B1,economy,middle,True
204,B4,economy,aisle,True
204,B2,economy,window,True
204,A2,business,aisle,True
204,E2,economy,middle,False
204,E1,economy,middle,True
204,B6,economy,window,False
204,E6,economy,middle,True
204,C2,business,window,False
204,A3,economy,window,True
204,F4,economy,aisle,False
205,F2,economy,window,True
205,D5,economy,aisle,False
205,F1,business,window,False
205,D1,economy,middle,False
205,D3,business,aisle,True
205,C1,economy,middle,True
205,E6,business,window,True
205,C6,first,middle,False
205,B4,business,middle,True
205,E4,economy,middle,True
205,A5,first,middle,True
205,F4,first,middle,False
205,B2,economy,middle,True
205,B1,business,aisle,True
205,F5,economy,window,True
205,D6,business,middle,True
205,E5,economy,aisle,True
205,D2,economy,window,False
205,E3,first,middle,True
205,C2,economy,middle,True
205,B5,economy,aisle,True
205,A2,first,aisle,True
205,F3,business,middle,False
205,A1,first,middle,True
205,A4,business,middle,False
205,E2,economy,window,True
205,B3,business,window,False
205,B6,economy,aisle,True
205,E1,economy,middle,True
206,D1,economy,window,True
206,E5,economy,aisle,True
206,B6,economy,aisle,True
206,E2,economy,window,False
206,C4,economy,window,True
206,F6,economy,aisle,True
206,F1,economy,middle,False
206,D5,economy,aisle,True
206,C1,economy,window,True
206,A6,first,window,True
206,B4,business,middle,False
206,A1,economy,window,True
206,D4,economy,middle,False
206,E3,economy,middle,False
206,B2,business,aisle,True
206,C5,economy,aisle,False
206,B3,economy,window,False
206,A5,economy,window,False
206,A2,economy,aisle,False
206,D6,economy,window,True
206,A3,business,middle,False
207,C1,economy,window,True
207,B3,economy,aisle,True
207,B5,economy,middle,False
207,B1,economy,aisle,True
207,E5,economy,aisle,True
207,C3,economy,aisle,False
207,F4,economy,window,False
207,D2,economy,window,True
207,F2,economy,aisle,False
207,A2,economy,aisle,False
208,E4,economy,window,False
208,C2,first,window,True
208,F5,economy,aisle,False
208,A2,business,aisle,False
208,B6,business,aisle,False
208,A6,economy,aisle,False
208,F2,economy,aisle,False
208,A4,business,middle,True
208,C3,economy,window,False
208,C1,business,window,False
208,F4,first,window,False
208,E2,economy,window,False
208,C6,economy,window,True
208,D2,economy,middle,False
208,D5,business,aisle,False
208,F1,economy,middle,False
208,E5,first,window,True
208,D3,economy,middle,True
208,C4,economy,aisle,False
208,B4,economy,window,True
208,E1,economy,aisle,False
208,A3,economy,middle,False
208,F3,economy,aisle,True
208,D4,business,window,False
208,E3,economy,aisle,False
208,A5,economy,middle,True
208,D1,economy,aisle,False
208,C5,economy,aisle,False
208,F6,economy,middle,True
209,B5,economy,aisle,False
209,B6,economy,window,True
209,D4,business,window,True
209,F5,economy,middle,True
209,B2,business,window,False
209,A6,economy,window,True
209,E1,economy,aisle,True
209,E6,economy,window,False
209,E3,economy,middle,True
209,F2,business,middle,False
210,C3,economy,window,False
210,D4,economy,aisle,True
210,F3,economy,aisle,False
210,D1,economy,middle,False
210,A5,economy,aisle,True
210,C2,economy,middle,False
210,F4,economy,window,True
210,B6,economy,middle,True
210,B2,first,aisle,False
210,E5,economy,window,False
210,E1,economy,window,True
210,D3,economy,window,False
210,E2,economy,middle,False
210,D2,economy,window,True
210,B5,economy,middle,False
210,F2,economy,middle,False
210,D6,economy,aisle,False
211,A2,economy,window,True
211,F3,business,window,True
211,D1,economy,aisle,True
211,A6,economy,window,False
211,B6,business,window,True
211,C6,first,window,False
211,D3,economy,aisle,False
211,C2,economy,middle,False
211,B5,economy,aisle,True
211,B3,business,aisle,True
211,F4,business,window,True
211,F6,economy,middle,False
211,C3,first,window,False
211,F1,economy,aisle,False
211,D6,economy,aisle,False
212,B3,economy,middle,False
212,F6,economy,middle,False
212,E3,economy,window,False
212,B2,economy,window,False
212,D6,business,middle,False
212,C1,first,middle,False
212,D1,economy,window,False
212,D4,economy,middle,False
212,E5,economy,aisle,True
212,F5,business,middle,False
212,D2,business,middle,False
212,A1,business,aisle,True
212,C2,economy,middle,True
212,E1,economy,aisle,True
212,C5,business,middle,False
212,D3,business,aisle,True
212,A6,economy,window,True
212,C4,economy,aisle,False
212,F2,economy,window,True
212,A4,economy,middle,False
212,D5,business,window,True
212,E6,economy,middle,False
212,A3,business,middle,True
212,B6,business,middle,True
212,E4,economy,aisle,True
212,E2,business,middle,True
212,A2,economy,aisle,False
212,C6,economy,window,True
213,B2,business,middle,True
213,F2,economy,aisle,True
213,F3,economy,aisle,False
213,B1,economy,aisle,True
213,E3,business,aisle,True
213,E5,economy,middle,False
213,B3,economy,aisle,True
213,D1,first,aisle,False
213,B6,business,window,True
213,C4,economy,middle,True
213,A4,economy,aisle,True
213,E1,first,middle,True
213,A2,economy,middle,True
213,B4,business,aisle,True
213,A5,economy,window,True
213,B5,economy,middle,False
213,D2,economy,middle,False
213,F1,first,window,True
213,A1,economy,window,False
213,C6,economy,aisle,False
214,A3,economy,middle,True
214,F3,economy,middle,True
214,B3,economy,middle,True
214,B1,business,window,True
214,F4,economy,aisle,True
214,F2,economy,window,False
214,A1,economy,middle,False
214,C3,economy,aisle,True
214,E3,business,middle,False
214,E1,economy,middle,False
214,D4,economy,middle,False
214,C1,business,window,True
214,C2,economy,window,True
214,B4,economy,aisle,False
214,D3,economy,window,True
215,E5,economy,window,False
215,D6,economy,window,False
215,E3,economy,aisle,False
215,C3,business,aisle,False
215,C5,economy,middle,False
215,D1,economy,window,True
215,A1,business,middle,True
215,B3,business,window,True
215,F4,first,window,False
215,C1,economy,aisle,True
215,B5,economy,window,False
215,A4,economy,middle,True
215,B4,economy,window,False
216,B3,first,window,True
216,E5,economy,window,True
216,B2,economy,window,True
216,D6,business,aisle,True
216,C5,business,aisle,True
216,E3,economy,middle,False
216,A5,first,aisle,True
216,A6,first,aisle,True
216,F6,first,middle,False
216,A4,first,aisle,False
216,F5,economy,middle,True
216,B5,first,aisle,True
216,A1,first,middle,False
216,D5,business,window,True
216,B1,business,middle,False
216,F2,business,middle,True
216,D4,economy,aisle,False
216,E4,economy,aisle,False
216,F1,business,middle,True
216,E2,economy,middle,True
216,B4,economy,aisle,True
216,F4,economy,middle,False
216,A3,economy,window,True
216,C2,economy,middle,False
216,C6,business,middle,False
217,A1,economy,aisle,False
217,C6,economy,window,True
217,A4,economy,window,True
217,C2,economy,middle,False
217,B6,business,aisle,False
217,B4,economy,middle,True
217,A5,business,middle,True
217,B3,first,aisle,True
217,E1,economy,aisle,False
217,B1,economy,middle,False
217,D3,first,aisle,True
217,E4,economy,aisle,True
217,A2,economy,aisle,False
217,F6,economy,middle,False
218,A3,economy,window,True
218,E5,economy,window,True
218,E1,first,middle,True
218,A5,economy,window,False
218,D5,first,aisle,False
218,F3,economy,aisle,True
218,E3,economy,aisle,True
218,F5,economy,aisle,False
218,C6,business,window,True
218,B1,economy,aisle,True
218,F6,economy,window,False
218,E2,economy,window,True
218,D1,economy,window,True
218,C3,economy,window,True
218,C4,business,middle,False
219,F3,economy,middle,True
219,A5,business,aisle,True
219,E1,economy,window,True
219,C3,economy,aisle,False
219,A4,economy,window,False
219,E6,economy,aisle,False
219,A6,economy,aisle,True
219,F2,economy,window,False
219,F1,first,middle,False
219,D1,economy,aisle,True
219,E2,economy,aisle,False
219,A3,economy,middle,True
219,C6,economy,window,True
219,E4,economy,middle,False
219,B1,economy,aisle,False
219,C2,economy,window,False
219,D4,economy,window,True
219,C4,economy,middle,False
219,F5,economy,window,False
219,B5,economy,middle,True
219,E5,economy,window,False
220,B4,economy,window,True
220,D1,economy,middle,False
220,B5,economy,middle,True
220,A3,economy,middle,False
220,D6,first,aisle,True
220,D2,economy,aisle,True
220,E2,economy,window,True
220,C2,business,middle,False
220,B3,economy,aisle,True
220,A5,business,middle,False
220,B6,economy,aisle,False
220,F6,economy,window,True
220,F1,economy,window,True
220,C3,business,window,True
220,C6,business,window,True
221,F3,economy,aisle,False
221,C4,economy,middle,True
221,D4,business,window,False
221,D6,economy,middle,False
221,D5,business,middle,False
221,C5,economy,middle,False
221,D3,economy,middle,False
221,B2,first,window,True
221,C2,business,aisle,True
221,B3,business,aisle,False
